Index,Rented Bike Count
2061,1558.486
2062,929.948
2063,68.19
2064,614.47
2065,952.862
2066,1191.32
2067,333.174
2068,76.93
2069,657.634
2070,1396.766
2071,1695.248
2072,139.212
2073,252.598
2074,574.368
2075,1401.794
2076,239.128
2077,232.55
2078,1195.744
2079,114.134
2080,1466.52
2081,477.768
2082,573.376
2083,417.834
2084,1505.828
2085,302.04
2086,441.088
2087,2310.85
2088,86.354
2089,384.578
2090,1184.682
2091,1497.208
2092,312.944
2093,45.66
2094,238.154
2095,306.304
2096,456.94
2097,657.26
2098,324.25
2099,87.434
2100,364.346
2101,449.884
2102,309.212
2103,172.614
2104,207.932
2105,226.094
2106,184.512
2107,1159.878
2108,468.296
2109,1395.99
2110,357.112
2111,770.288
2112,244.628
2113,92.524
2114,1133.876
2115,443.528
2116,1923.85
2117,1206.014
2118,1811.39
2119,961.2
2120,542.456
2121,99.796
2122,955.136
2123,130.342
2124,1387.736
2125,1640.7
2126,178.466
2127,246.596
2128,546.934
2129,1174.468
2130,930.718
2131,788.084
2132,1329.938
2133,1346.354
2134,1951.426
2135,112.216
2136,370.078
2137,455.344
2138,1007.4
2139,797.534
2140,1323.346
2141,204.86
2142,186.572
2143,74.528
2144,1209.814
2145,858.04
2146,1481.094
2147,244.642
2148,108.54
2149,344.58
2150,23.332
2151,1241.662
2152,1030.372
2153,315.374
2154,340.826
2155,39.09
2156,1004.854
2157,965.942
2158,214.812
2159,522.582
2160,337.898
2161,910.956
2162,886.042
2163,455.828
2164,203.916
2165,534.45
2166,2273.398
2167,521.786
2168,62.682
2169,434.564
2170,706.952
2171,934.15
2172,90.398
2173,1129.14
2174,386.61
2175,982.776
2176,528.866
2177,624.3
2178,127.758
2179,400.616
2180,462.304
2181,261.942
2182,311.03
2183,162.704
2184,85.188
2185,910.056
2186,340.9
2187,1488.754
2188,310.972
2189,142.21
2190,1270.75
2191,835.36
2192,755.836
2193,171.464
2194,1241.076
2195,629.206
2196,797.784
2197,341.192
2198,996.932
2199,343.898
2200,1247.746
2201,1158.776
2202,463.866
2203,927.148
2204,319.99
2205,929.224
2206,1329.57
2207,177.458
2208,1187.142
2209,184.458
2210,144.218
2211,88.99
2212,577.616
2213,1068.672
2214,884.218
2215,1284.312
2216,318.33
2217,1492.77
2218,381.262
2219,94.466
2220,293.136
2221,2226.532
2222,237.642
2223,1056.38
2224,361.462
2225,671.64
2226,687.76
2227,1127.198
2228,1014.56
2229,786.602
2230,978.058
2231,1800.298
2232,1047.88
2233,1035.43
2234,216.856
2235,1229.322
2236,989.778
2237,1053.666
2238,925.588
2239,114.914
2240,313.352
2241,425.462
2242,1344.898
2243,267.382
2244,340.642
2245,97.282
2246,2262.384
2247,1660.622
2248,1105.758
2249,219.712
2250,905.452
2251,336.824
2252,230.492
2253,381.246
2254,265.004
2255,597.58
2256,262.038
2257,455.134
2258,925.852
2259,1073.464
2260,1403.212
2261,1487.43
2262,514.764
2263,22.754
2264,454.436
2265,1395.274
2266,240.572
2267,1113.08
2268,882.908
2269,966.252
2270,351.214
2271,87.514
2272,649.582
2273,1753.392
2274,133.206
2275,89.73
2276,650.836
2277,154.964
2278,638.306
2279,1407.814
2280,858.378
2281,76.948
2282,713.122
2283,1078.346
2284,1508.758
2285,421.066
2286,429.684
2287,393.846
2288,1033.786
2289,238.966
2290,257.508
2291,311.456
2292,929.49
2293,572.314
2294,228.724
2295,1146.704
2296,331.342
2297,291.44
2298,144.766
2299,1609.1
2300,945.848
2301,293.048
2302,397.976
2303,391.174
2304,332.77
2305,507.654
2306,1340.622
2307,331.954
2308,184.526
2309,790.322
2310,1063.448
2311,302.312
2312,1191.526
2313,295.684
2314,185.606
2315,1271.714
2316,355.168
2317,595.272
2318,231.32
2319,237.106
2320,1037.904
2321,239.738
2322,137.842
2323,1008.304
2324,1660.468
2325,635.042
2326,142.212
2327,312.352
2328,85.34
2329,325.598
2330,47.498
2331,1188.456
2332,1680.51
2333,401.38
2334,401.158
2335,1066.786
2336,1032.882
2337,1165.056
2338,180.04
2339,376.394
2340,221.886
2341,631.588
2342,1212.626
2343,346.408
2344,126.998
2345,308.294
2346,185.818
2347,800.522
2348,351.612
2349,355.506
2350,355.962
2351,2576.648
2352,969.874
2353,986.434
2354,229.118
2355,179.072
2356,315.596
2357,674.748
2358,1363.69
2359,2387.938
2360,338.63
2361,334.246
2362,395.97
2363,476.026
2364,79.592
2365,1538.486
2366,133.696
2367,1028.206
2368,79.422
2369,1379.218
2370,728.984
2371,85.886
2372,1112.662
2373,457.744
2374,124.012
2375,1068.922
2376,2267.624
2377,728.478
2378,1349.946
2379,2330.77
2380,1811.126
2381,165.502
2382,358.646
2383,174.132
2384,420.052
2385,1384.254
2386,283.94
2387,1462.972
2388,63.452
2389,1060.372
2390,846.626
2391,335.612
2392,1440.296
2393,372.872
2394,1654.476
2395,103.222
2396,166.942
2397,1030.808
2398,49.798
2399,317.28
2400,1696.248
2401,364.54
2402,733.308
2403,1880.95
2404,172.282
2405,146.648
2406,1428.59
2407,1083.412
2408,458.904
2409,94.208
2410,513.27
2411,132.08
2412,176.734
2413,448.698
2414,561.108
2415,290.332
2416,290.506
2417,235.584
2418,297.358
2419,531.736
2420,359.868
2421,1757.1
2422,1136.324
2423,209.838
2424,1739.344
2425,389.066
2426,2109.88
2427,226.164
2428,201.248
2429,767.456
2430,223.538
2431,1245.746
2432,329.374
2433,66.036
2434,897.94
2435,966.098
2436,811.534
2437,797.986
2438,86.166
2439,2045.644
2440,133.552
2441,1462.914
2442,578.756
2443,320.488
2444,66.442
2445,211.93
2446,86.726
2447,152.786
2448,793.688
2449,170.842
2450,560.224
2451,1037.946
2452,2323.568
2453,917.632
2454,1003.266
2455,1178.6
2456,1054.232
2457,336.468
2458,1173.368
2459,454.998
2460,340.508
2461,1078.568
2462,1000.462
2463,76.244
2464,1844.626
2465,152.546
2466,1377.896
2467,124.2
2468,97.452
2469,88.132
2470,131.874
2471,2632.808
2472,171.71
2473,825.854
2474,460.268
2475,237.378
2476,343.572
2477,1035.292
2478,1781.044
2479,585.15
2480,412.696
2481,1027.51
2482,147.928
2483,929.846
2484,133.844
2485,231.318
2486,2031.952
2487,35.55
2488,928.404
2489,355.21
2490,1001.104
2491,1072.592
2492,155.276
2493,236.476
2494,687.04
2495,577.338
2496,550.826
2497,621.528
2498,752.612
2499,597.184
2500,225.568
2501,2046.678
2502,516.838
2503,380.326
2504,198.906
2505,1227.49
2506,170.952
2507,219.048
2508,317.386
2509,981.57
2510,1538.67
2511,219.668
2512,552.272
2513,935.928
2514,153.218
2515,1222.514
2516,179.402
2517,873.44
2518,96.286
2519,268.724
2520,2072.362
2521,1283.498
2522,1769.322
2523,1529.786
2524,856.826
2525,263.964
2526,702.324
2527,109.01
2528,882.228
2529,622.062
2530,94.518
2531,588.528
2532,168.05
2533,376.298
2534,95.316
2535,199.038
2536,172.54
2537,93.616
2538,480.27
2539,864.226
2540,354.526
2541,1076.088
2542,194.786
2543,201.866
2544,88.33
2545,289.392
2546,1480.212
2547,890.212
2548,1181.09
2549,1762.972
2550,885.694
2551,93.86
2552,114.904
2553,1003.502
2554,259.854
2555,251.622
2556,365.416
2557,72.606
2558,1215.012
2559,860.768
2560,301.852
2561,421.278
2562,333.606
2563,801.652
2564,104.886
2565,388.326
2566,457.258
2567,852.684
2568,1373.188
2569,100.748
2570,1153.268
2571,226.584
2572,22.872
2573,804.532
2574,1177.332
2575,267.4
2576,734.398
2577,698.74
2578,906.742
2579,251.186
2580,312.26
2581,771.18
2582,470.484
2583,183.114
2584,1001.432
2585,297.736
2586,915.76
2587,229.258
2588,1165.772
2589,247.526
2590,560.984
2591,1961.142
2592,690.43
2593,102.694
2594,1698.73
2595,692.072
2596,253.97
2597,1355.232
2598,930.672
2599,181.028
2600,673.2
2601,1581.802
2602,233.172
2603,302.67
2604,170.496
2605,1086.482
2606,285.022
2607,451.438
2608,711.076
2609,300.538
2610,1822.948
2611,428.81
2612,1015.542
2613,1289.712
2614,538.648
2615,757.292
2616,184.042
2617,639.896
2618,447.512
2619,1367.568
2620,880.668
2621,1159.984
2622,146.428
2623,1495.07
2624,1861.04
2625,177.336
2626,1138.096
2627,1046.676
