Index,Rented Bike Count
1832,244.72649
1833,712.0474
1834,367.14566
1835,2621.4893
1836,279.3924
1837,739.5973
1838,413.21198
1839,618.321
1840,230.02716
1841,760.586
1842,54.4267
1843,1455.0345
1844,1384.7881
1845,1062.1348
1846,303.27112
1847,317.24042
1848,572.0506
1849,35.334515
1850,174.81638
1851,1720.441
1852,814.53845
1853,1074.6171
1854,606.173
1855,902.09784
1856,1428.3286
1857,399.58908
1858,264.43454
1859,621.8385
1860,98.25907
1861,643.0878
1862,318.33368
1863,0.0
1864,1881.0266
1865,207.9961
1866,773.90295
1867,1070.6793
1868,1193.9735
1869,1144.9905
1870,41.773262
1871,825.78174
1872,315.33002
1873,475.5497
1874,199.85847
1875,1155.1471
1876,67.08529
1877,686.4664
1878,550.8813
1879,962.7614
1880,245.66943
1881,916.97736
1882,333.4591
1883,150.16066
1884,1055.5181
1885,731.0803
1886,1820.3998
1887,214.85945
1888,1884.906
1889,793.25775
1890,595.97406
1891,454.3722
1892,1676.9248
1893,259.13205
1894,328.26398
1895,273.30887
1896,653.80695
1897,437.22836
1898,665.8383
1899,568.17444
1900,101.099
1901,204.76332
1902,196.95946
1903,242.29922
1904,942.5457
1905,745.54987
1906,1944.8582
1907,251.0987
1908,616.0343
1909,218.68944
1910,840.87006
1911,2738.9507
1912,271.68042
1913,233.52458
1914,667.9611
1915,1940.371
1916,1054.287
1917,1419.6997
1918,561.05695
1919,2575.3489
1920,201.8836
1921,383.32175
1922,96.70993
1923,573.3992
1924,1407.8845
1925,131.4542
1926,1638.1571
1927,764.3021
1928,375.56906
1929,289.24225
1930,1677.925
1931,897.2184
1932,450.76532
1933,46.419914
1934,275.39734
1935,547.0625
1936,650.0984
1937,216.45102
1938,531.1655
1939,1416.3347
1940,329.43015
1941,1274.9803
1942,2307.9812
1943,1232.3718
1944,170.65863
1945,687.90717
1946,377.72287
1947,213.51274
1948,114.262695
1949,1243.9384
1950,221.21472
1951,910.9259
1952,1225.657
1953,1100.4506
1954,358.84534
1955,327.72153
1956,489.88513
1957,142.7443
1958,615.45044
1959,360.60315
1960,483.13846
1961,364.96597
1962,1863.5652
1963,1060.8856
1964,279.509
1965,131.29483
1966,2070.5803
1967,341.36124
1968,927.9393
1969,184.09244
1970,1723.3346
1971,620.28076
1972,1884.9332
1973,1284.0444
1974,1025.3345
1975,340.66763
1976,751.8236
1977,606.74097
1978,1335.4673
1979,1239.9966
1980,1131.7783
1981,331.5061
1982,1160.7155
1983,1282.3247
1984,1525.8898
1985,642.5206
1986,156.03366
1987,119.206116
1988,116.09539
1989,1169.9012
1990,669.1186
1991,872.4082
1992,1714.4955
1993,224.70667
1994,204.85516
1995,100.72529
1996,405.72147
1997,141.0781
1998,376.22623
1999,117.727615
2000,98.82766
2001,2067.18
2002,1549.6998
2003,284.42288
2004,275.6218
2005,846.483
2006,1311.8467
2007,1051.8063
2008,1138.9005
2009,1039.4169
2010,476.14886
2011,2115.6292
2012,462.0237
2013,35.97157
2014,512.55756
2015,806.5301
2016,614.0947
2017,377.80518
2018,1189.4205
2019,395.22925
2020,146.86722
2021,370.09714
2022,712.79663
2023,910.4834
2024,480.75684
2025,1590.7438
2026,514.30975
2027,1038.1562
2028,557.5308
2029,523.4666
2030,649.25714
2031,205.15004
2032,162.09212
2033,434.58817
2034,500.5098
2035,1047.5138
2036,153.35301
2037,149.23534
2038,359.5744
2039,35.98906
2040,163.33629
2041,941.7113
2042,58.06453
2043,508.45605
2044,487.33475
2045,270.18564
2046,805.54755
2047,353.38095
2048,673.50366
2049,138.82211
2050,757.9837
2051,335.55936
2052,1269.9875
2053,281.65906
2054,835.9189
2055,595.02136
2056,465.98346
2057,304.2565
2058,138.44023
2059,57.025898
2060,815.14294
2061,1544.9949
2062,928.3815
2063,44.22144
2064,679.0075
2065,1022.5459
2066,1029.0684
2067,312.97296
2068,82.83689
2069,807.0403
2070,1544.3099
2071,1671.5088
2072,88.85028
2073,640.8865
2074,368.91626
2075,1490.4309
2076,323.9436
2077,378.3817
2078,1133.5453
2079,175.07928
2080,1622.5981
2081,535.1029
2082,650.1748
2083,440.37054
2084,1413.1741
2085,442.4374
2086,650.5998
2087,2167.194
2088,728.3569
2089,294.61646
2090,778.97925
2091,1463.6693
2092,285.98492
2093,46.478874
2094,299.5495
2095,234.50807
2096,209.04163
2097,753.3191
2098,264.46332
2099,114.70189
2100,458.90936
2101,207.60538
2102,917.56775
2103,209.51048
2104,307.5324
2105,546.3586
2106,226.74454
2107,887.8628
2108,302.83234
2109,1427.7649
2110,130.80687
2111,772.90076
2112,260.42313
2113,159.95132
2114,1096.9318
2115,633.84875
2116,1856.6489
2117,1123.2081
2118,1836.7666
2119,895.45264
2120,523.814
2121,106.63903
2122,869.27484
2123,295.92603
2124,1422.38
2125,1569.3884
2126,72.469315
2127,396.40506
2128,603.15
2129,1156.7556
2130,584.5516
2131,523.733
2132,1027.8888
2133,1479.2592
2134,1941.4261
2135,583.66583
2136,394.60263
2137,560.9868
2138,1151.5944
2139,742.3397
2140,1313.634
2141,380.0958
2142,429.04883
2143,67.749405
2144,1283.9945
2145,752.1192
2146,1552.6604
2147,216.15019
2148,276.7187
2149,482.87906
2150,145.79541
2151,1202.4213
2152,983.8843
2153,2195.725
2154,347.07867
2155,513.4853
2156,927.5023
2157,917.0977
2158,512.9168
2159,424.56238
2160,376.68045
2161,937.6582
2162,577.993
2163,480.333
2164,410.92572
2165,518.0613
2166,2278.203
2167,739.6752
2168,82.82281
2169,270.5421
2170,624.61444
2171,747.86176
2172,1190.7875
2173,1000.8686
2174,507.26382
2175,961.9595
2176,507.65326
2177,462.2336
2178,86.928635
2179,242.25952
2180,345.25665
2181,363.36038
2182,269.20306
2183,343.32654
2184,101.59071
2185,880.1618
2186,290.68945
2187,1389.7375
2188,149.90938
2189,248.45808
2190,1444.7412
2191,713.2947
2192,667.5741
2193,257.54602
2194,1143.3647
2195,668.5254
2196,653.2096
2197,332.03104
2198,850.49506
2199,350.5894
2200,1290.921
2201,1158.8512
2202,389.0713
2203,1061.1951
2204,55.96486
2205,569.4005
2206,1472.8958
2207,106.45792
2208,1233.8091
2209,551.0138
2210,175.26932
2211,87.86142
2212,487.87628
2213,1030.3885
2214,584.2998
2215,1432.5559
2216,452.26117
2217,1393.4564
2218,333.51328
2219,71.449104
2220,581.1945
2221,2371.431
2222,357.09576
2223,862.3746
2224,351.77136
2225,742.104
2226,528.3337
2227,1256.676
2228,963.6924
2229,887.73016
2230,985.0439
2231,1741.9113
2232,1034.3503
2233,973.9954
2234,724.36017
2235,1214.7423
2236,512.1297
2237,1068.9266
2238,943.29724
2239,129.77574
2240,300.51892
2241,240.71503
2242,1308.5295
2243,226.0477
2244,238.40611
2245,52.540657
2246,2326.564
2247,0.0
2248,1051.9207
2249,132.68329
2250,675.26624
2251,276.17856
2252,317.3789
2253,273.01752
2254,416.06448
2255,570.9136
2256,354.2056
2257,280.69165
2258,965.90485
2259,907.4986
2260,1110.2839
2261,1600.7433
2262,675.77216
2263,315.84888
2264,376.70795
2265,1434.0668
2266,318.2211
2267,957.64087
2268,797.90247
2269,826.9322
2270,132.32309
2271,65.772766
2272,652.32837
2273,1810.9678
2274,134.07584
2275,75.0126
2276,777.9377
2277,1112.25
2278,997.95593
2279,1737.8296
2280,788.5939
2281,103.98283
2282,692.1715
2283,1018.4391
2284,1489.4614
2285,439.88474
2286,462.7069
2287,292.3615
2288,887.9414
2289,483.4135
2290,248.97893
2291,281.9546
2292,1045.1713
2293,607.27856
2294,253.40236
2295,1209.5204
2296,356.94116
2297,464.20264
2298,93.81038
2299,1567.4967
2300,981.2431
2301,2358.7542
2302,282.87653
2303,558.4558
2304,183.1407
2305,1146.1178
2306,1299.1421
2307,282.54968
2308,146.75148
2309,771.1145
2310,983.314
2311,261.72543
2312,1140.7225
2313,212.3312
2314,217.2812
2315,1165.2312
2316,310.12534
2317,567.4266
2318,0.0
2319,138.98009
2320,910.8068
2321,269.74994
2322,128.99962
2323,1077.1741
2324,1534.6759
2325,552.5841
2326,169.28525
2327,333.07242
2328,29.059673
2329,171.98769
2330,0.4394377
2331,1013.54645
2332,1681.3143
2333,457.18445
2334,663.77185
2335,899.4956
2336,1166.5608
2337,1259.6146
2338,152.44998
2339,475.02158
2340,226.34152
2341,760.74286
2342,1456.7327
2343,187.70557
2344,438.58142
2345,117.90395
2346,537.28217
2347,798.22906
2348,424.58228
2349,284.76352
2350,463.07373
2351,2783.959
2352,569.40814
2353,507.4702
2354,301.0115
2355,216.6634
2356,267.72165
2357,653.5403
2358,1388.8914
2359,2388.1187
2360,164.65915
2361,429.18033
2362,654.47546
2363,357.28577
2364,57.84876
2365,1484.0436
2366,116.672485
2367,989.09186
2368,121.0065
2369,797.1538
2370,703.284
2371,48.361717
2372,1097.4402
2373,380.7967
2374,97.757965
2375,964.97943
2376,2421.4314
2377,64.36571
2378,1493.7552
2379,2324.6624
2380,1892.7947
2381,361.44196
2382,386.3758
2383,238.96141
2384,526.17554
2385,1452.2815
2386,338.23065
2387,1399.901
2388,43.61227
2389,896.45013
2390,1125.9
2391,272.70914
2392,911.52594
2393,423.28043
2394,1856.2084
2395,100.79873
2396,130.74818
2397,968.07367
2398,54.978264
2399,299.23203
2400,1860.393
2401,400.02567
2402,668.0974
2403,1502.619
2404,821.12244
2405,308.7114
2406,1449.2637
2407,803.40894
2408,295.3327
2409,281.19348
2410,494.40918
2411,130.55638
2412,335.9102
2413,882.7226
2414,607.5523
2415,126.63718
2416,540.4976
2417,371.99222
2418,438.46326
2419,351.81567
2420,566.7035
2421,1689.5042
2422,1024.984
2423,343.1629
2424,49.447395
2425,359.73105
2426,2175.6335
2427,387.16064
2428,113.445564
2429,505.8463
2430,320.06082
2431,1276.5083
2432,708.811
2433,65.188866
2434,1040.2141
2435,771.346
2436,663.38293
2437,282.78067
2438,95.3821
2439,2091.7559
2440,1366.5448
2441,1300.7183
2442,316.30466
2443,490.9451
2444,65.07748
2445,207.49937
2446,100.3339
2447,184.39734
2448,846.80493
2449,315.63327
2450,373.59744
2451,999.07513
2452,2754.439
2453,756.1582
2454,891.5877
2455,1185.6292
2456,60.020897
2457,203.14684
2458,1222.4441
2459,459.07507
2460,281.68317
2461,1113.2552
2462,963.0301
2463,85.5486
2464,1897.0742
2465,271.65018
2466,1203.5863
2467,1015.89435
2468,168.5308
2469,188.69057
2470,61.455177
2471,2875.09
2472,227.73006
2473,227.9946
2474,403.96304
2475,366.89468
2476,474.288
2477,1139.7639
2478,1714.9205
2479,618.61176
2480,550.6099
2481,981.6408
2482,305.57156
2483,861.9502
2484,142.75415
2485,90.70264
2486,2024.5023
2487,26.438269
2488,956.8876
2489,514.6862
2490,975.3156
2491,932.6691
2492,97.64507
2493,436.6824
2494,185.37685
2495,516.8006
2496,460.34396
2497,449.91238
2498,706.25323
2499,424.4849
2500,196.7314
2501,2019.3365
2502,677.9022
2503,343.70776
2504,507.91452
2505,1240.2134
2506,1442.426
2507,299.2147
2508,123.164276
2509,1027.2006
2510,1472.4044
2511,272.10767
2512,355.55945
2513,763.8535
2514,501.11182
2515,1199.9406
2516,234.04669
2517,892.42633
2518,132.3998
2519,164.14409
2520,1998.3369
2521,1106.407
2522,2075.3887
2523,1419.5815
2524,703.53625
2525,563.75586
2526,647.6874
2527,156.23792
2528,929.67285
2529,804.9742
2530,261.63412
2531,594.21564
2532,126.47845
2533,394.8321
2534,227.08376
2535,195.7157
2536,274.12073
2537,267.70444
2538,416.51
2539,821.435
2540,543.5242
2541,990.49603
2542,160.24548
2543,1220.9882
2544,899.0806
2545,261.6436
2546,1319.7935
2547,796.7172
2548,1371.8813
2549,1788.5594
2550,625.28906
2551,28.632727
2552,95.35137
2553,928.31696
2554,451.78662
2555,235.75133
2556,45.938263
2557,371.1004
2558,1024.7668
2559,785.37915
2560,309.85443
2561,866.5662
2562,227.44907
2563,341.63736
2564,75.29404
2565,395.89072
2566,430.9474
2567,555.9384
2568,1708.2797
2569,59.529305
2570,1156.2616
2571,249.78175
2572,344.65427
2573,275.88293
2574,1301.8318
2575,393.9317
2576,651.44073
2577,660.905
2578,836.5993
2579,1369.2356
2580,306.0922
2581,351.00015
2582,864.2238
2583,154.40108
2584,912.97546
2585,354.0581
2586,790.9442
2587,319.6578
2588,1019.69366
2589,355.33264
2590,946.7917
2591,1923.9913
2592,744.61536
2593,938.88666
2594,1635.1346
2595,543.54156
2596,125.79695
2597,1072.7427
2598,738.1113
2599,270.40482
2600,448.87607
2601,1572.9889
2602,160.9319
2603,207.26
2604,107.05856
2605,1110.0896
2606,235.12105
2607,453.1532
2608,710.8457
2609,435.35828
2610,1841.2264
2611,539.232
2612,910.40094
2613,1456.6603
2614,557.0381
2615,593.69336
2616,300.51855
2617,624.94324
2618,411.07706
2619,1429.9979
2620,793.84973
2621,1356.9849
2622,94.11971
2623,1677.4292
2624,1861.1497
2625,177.75394
2626,1143.444
2627,1197.7205
